"id","weight","time","location_id"
358,8,186,359
359,11,186,360
360,6,186,361
361,3,187,362
362,7,187,363
363,5,190,364
364,13,191,365
365,7,193,366
366,12,194,367
367,13,197,368
368,5,197,369
369,1,198,370
370,9,198,371
371,3,199,372
372,6,201,373
373,8,202,374
374,15,202,375
375,2,204,376
376,9,205,377
377,6,206,378
378,7,206,379
379,14,206,380
380,4,209,381
381,10,210,382
382,12,210,383
383,7,210,384
384,9,211,385
385,9,212,386
386,14,212,387
387,2,213,388
388,11,213,389
389,8,214,390
390,2,216,391
391,7,217,392
392,4,217,393
393,11,217,394
394,12,217,395
395,13,220,396
396,2,220,397
397,1,223,398
398,8,223,399
399,8,224,400
400,14,224,401
401,4,224,402
402,2,226,403
403,11,226,404
404,14,226,405
405,5,227,406
406,10,227,407
407,3,228,408
408,5,229,409
409,2,229,410
410,15,230,411
411,2,231,412
412,10,231,413
413,5,231,414
414,14,231,415
415,5,232,416
416,5,232,417
417,4,232,418
418,9,234,419
419,1,234,420
420,5,237,421
421,14,237,422
422,13,237,423
423,6,238,424
424,12,239,425
425,1,241,426
426,4,242,427
427,4,242,428
428,9,244,429
429,11,244,430
430,14,244,431
431,9,245,432
432,12,246,433
433,4,246,434
434,3,246,435
435,4,246,436
436,14,246,437
437,1,247,438
438,7,248,439
439,6,248,440
440,4,251,441
441,4,251,442
442,9,252,443
443,4,253,444
444,13,255,445
445,3,256,446
446,6,257,447
447,12,258,448
448,7,259,449
449,8,259,450
450,5,259,451
451,6,260,452
452,6,260,453
453,7,262,454
454,4,263,455
455,14,265,456
456,5,266,457
457,2,272,458
458,2,273,459
459,6,274,460
460,15,274,461
461,4,275,462
462,4,275,463
463,5,275,464
464,11,276,465
465,5,276,466
466,15,277,467
467,15,279,468
468,14,280,469
469,7,280,470
470,7,281,471
471,7,281,472
472,6,282,473
473,2,283,474
474,6,285,475
475,11,286,476
476,11,286,477
477,13,286,478
478,7,287,479
479,3,287,480
480,10,287,481
481,8,288,482
482,6,288,483
483,10,289,484
484,3,289,485
485,13,292,486
486,11,293,487
487,5,293,488
488,11,293,489
489,12,294,490
490,3,295,491
491,8,296,492
492,9,296,493
493,6,297,494
494,7,298,495
495,12,298,496
496,9,299,497
497,14,299,498
498,10,299,499
499,12,299,500
500,8,301,501
501,7,304,502
502,8,304,503
503,12,307,504
504,2,310,505
505,14,310,506
506,3,310,507
507,4,312,508
508,11,313,509
509,13,315,510
510,7,318,511
511,4,319,512
512,2,319,513
513,2,319,514
514,5,320,515
515,8,321,516
516,12,321,517
517,12,322,518
518,7,322,519
519,3,323,520
520,9,323,521
521,15,323,522
522,12,325,523
523,6,328,524
524,12,328,525
525,8,329,526
526,9,329,527
527,4,330,528
528,13,331,529
529,6,332,530
530,13,332,531
531,7,332,532
532,3,333,533
533,8,334,534
534,12,334,535
535,14,335,536
536,10,337,537
537,3,338,538
538,7,338,539
539,9,339,540
540,13,340,541
541,12,340,542
542,10,341,543
543,9,342,544
544,4,342,545
545,7,343,546
546,14,345,547
547,13,346,548
548,6,349,549
549,2,349,550
550,5,350,551
551,13,350,552
552,11,352,553
553,11,354,554
554,1,354,555
555,4,354,556
556,4,354,557
557,14,356,558
558,4,357,559
559,10,357,560
560,4,358,561
561,6,358,562
562,3,359,563
563,11,359,564
564,12,360,565
565,14,360,566
566,3,360,567
567,2,360,568
568,7,360,569
569,2,360,570
570,2,361,571
571,10,362,572
572,8,364,573
573,2,364,574
574,2,365,575
575,13,366,576
576,15,366,577
577,14,367,578
578,14,368,579
579,7,368,580
580,10,368,581
581,9,369,582
582,10,369,583
583,13,369,584
584,13,370,585
585,8,370,586
586,14,371,587
587,8,371,588
588,7,371,589
589,14,372,590
590,14,372,591
591,6,373,592
592,13,374,593
593,14,374,594
594,8,374,595
595,4,374,596
596,6,374,597
597,3,375,598
598,10,375,599
599,14,375,600
600,6,375,601
601,4,376,602
602,11,376,603
603,13,377,604
604,5,377,605
605,11,377,606
606,13,377,607
607,7,378,608
608,13,378,609
609,1,379,610
610,11,379,611
611,6,380,612
612,7,380,613
613,6,381,614
614,5,383,615
615,6,383,616
616,13,383,617
617,10,383,618
618,6,385,619
619,13,385,620
620,5,386,621
621,4,386,622
622,6,387,623
623,8,387,624
624,15,387,625
625,11,388,626
626,13,389,627
627,4,389,628
628,13,389,629
629,15,390,630
630,9,390,631
631,6,391,632
632,14,391,633
633,11,393,634
634,6,393,635
635,12,394,636
636,13,396,637
637,6,396,638
638,9,396,639
639,6,396,640
640,14,397,641
641,14,397,642
642,7,398,643
643,9,398,644
644,10,398,645
645,4,398,646
646,4,398,647
647,12,398,648
648,1,400,649
649,13,401,650
650,11,401,651
651,12,401,652
652,7,401,653
653,14,402,654
654,1,402,655
655,2,402,656
656,7,403,657
657,12,404,658
658,5,405,659
659,9,405,660
660,1,406,661
661,13,406,662
662,14,406,663
663,11,406,664
664,11,407,665
665,15,407,666
666,5,407,667
667,5,407,668
668,7,407,669
669,9,408,670
670,14,408,671
671,1,408,672
672,12,408,673
673,13,408,674
674,11,409,675
675,2,410,676
676,11,410,677
677,4,410,678
678,11,410,679
679,4,411,680
680,7,411,681
681,2,411,682
682,8,412,683
683,3,412,684
684,11,413,685
685,5,413,686
686,8,414,687
687,8,415,688
688,12,416,689
689,6,417,690
690,12,417,691
691,14,418,692
692,9,418,693
693,9,418,694
694,3,418,695
695,3,418,696
696,8,418,697
697,8,419,698
698,12,419,699
699,13,419,700
700,13,420,701
701,8,420,702
702,13,421,703
703,10,421,704
704,12,422,705
705,7,424,706
706,11,424,707
707,11,425,708
708,7,425,709
709,15,425,710
710,5,426,711
711,3,426,712
712,7,428,713
713,3,428,714
714,7,428,715
715,10,428,716
716,13,429,717
717,4,429,718
718,3,429,719
719,3,429,720
720,8,430,721
721,15,431,722
722,7,431,723
723,12,431,724
724,14,431,725
725,14,431,726
726,10,432,727
727,1,432,728
728,13,434,729
729,5,434,730
730,6,434,731
731,9,435,732
732,4,435,733
733,3,435,734
734,7,436,735
735,6,436,736
736,11,436,737
737,1,437,738
738,13,437,739
739,2,438,740
740,2,438,741
741,13,438,742
742,10,438,743
743,1,438,744
744,1,438,745
745,13,438,746
746,6,439,747
747,11,439,748
748,3,439,749
749,12,439,750
750,12,440,751
751,13,440,752
752,13,441,753
753,9,441,754
754,4,441,755
755,13,441,756
756,8,442,757
757,12,443,758
758,6,443,759
759,10,443,760
760,9,443,761
761,10,443,762
762,8,443,763
763,3,444,764
764,7,444,765
765,4,444,766
766,12,445,767
767,14,445,768
768,11,445,769
769,13,446,770
770,12,446,771
771,13,446,772
772,2,446,773
773,10,447,774
774,13,447,775
775,14,448,776
776,14,448,777
777,6,448,778
778,10,448,779
779,3,448,780
780,1,448,781
781,9,448,782
782,7,449,783
783,11,449,784
784,11,449,785
785,11,450,786
786,7,450,787
787,10,450,788
788,12,450,789
789,3,451,790
790,12,451,791
791,7,451,792
792,9,451,793
793,15,451,794
794,11,452,795
795,5,452,796
796,13,452,797
797,13,452,798
798,9,453,799
799,1,454,800
800,10,454,801
801,15,454,802
802,12,454,803
803,3,455,804
804,11,455,805
805,13,455,806
806,6,455,807
807,10,455,808
808,8,455,809
809,2,456,810
810,9,456,811
811,5,456,812
812,7,457,813
813,12,458,814
814,8,458,815
815,6,459,816
816,7,459,817
817,13,460,818
818,9,461,819
819,15,461,820
820,8,461,821
821,4,462,822
822,4,462,823
823,4,463,824
824,6,464,825
825,14,464,826
826,12,464,827
827,5,464,828
828,3,465,829
829,11,465,830
830,9,465,831
831,11,465,832
832,8,465,833
833,5,465,834
834,11,466,835
835,2,466,836
836,2,466,837
837,14,466,838
838,8,466,839
839,13,467,840
840,5,467,841
841,10,467,842
842,14,467,843
843,2,468,844
844,10,468,845
845,10,468,846
846,6,469,847
847,4,469,848
848,3,469,849
849,8,469,850
850,8,469,851
851,12,470,852
852,13,470,853
853,13,470,854
854,9,470,855
855,7,470,856
856,6,470,857
857,4,471,858
858,15,471,859
859,2,472,860
860,8,472,861
861,12,473,862
862,9,473,863
863,6,473,864
864,6,473,865
865,8,473,866
866,8,473,867
867,3,473,868
868,2,473,869
869,8,474,870
870,2,475,871
871,2,475,872
872,4,475,873
873,5,475,874
874,11,475,875
875,9,476,876
876,10,476,877
877,9,476,878
878,15,476,879
879,7,477,880
880,6,477,881
881,9,478,882
882,9,478,883
883,11,478,884
884,14,478,885
885,2,478,886
886,5,478,887
887,3,478,888
888,3,478,889
889,4,479,890
890,10,479,891
891,7,479,892
892,3,479,893
893,7,480,894
894,3,480,895
895,8,481,896
896,3,481,897
897,6,481,898
898,6,482,899
899,7,483,900
900,10,483,901
901,6,483,902
902,10,484,903
903,13,484,904
904,4,484,905
905,1,484,906
906,3,485,907
907,4,487,908
908,12,487,909
909,5,488,910
910,8,488,911
911,9,489,912
912,1,490,913
913,11,490,914
914,5,490,915
915,2,490,916
916,2,490,917
917,5,491,918
918,3,491,919
919,12,491,920
920,7,492,921
921,9,492,922
922,4,492,923
923,11,493,924
924,2,493,925
925,8,493,926
926,14,495,927
927,10,496,928
928,10,496,929
929,1,496,930
930,13,496,931
931,5,497,932
932,12,497,933
933,3,497,934
934,10,497,935
935,13,498,936
936,10,498,937
937,4,498,938
938,3,499,939
939,15,499,940
940,4,500,941
941,8,500,942
942,10,501,943
943,5,501,944
944,12,501,945
945,4,501,946
946,4,502,947
947,2,502,948
948,13,502,949
949,8,503,950
950,4,503,951
951,6,503,952
952,5,504,953
953,5,504,954
954,3,504,955
955,4,505,956
956,8,506,957
957,14,507,958
958,2,507,959
959,5,507,960
960,7,508,961
961,3,509,962
962,13,509,963
963,5,509,964
964,7,509,965
965,3,510,966
966,4,510,967
967,10,510,968
968,5,511,969
969,11,511,970
970,7,513,971
971,3,513,972
972,12,514,973
973,2,514,974
974,13,515,975
975,11,515,976
976,6,516,977
977,12,517,978
978,12,518,979
979,13,518,980
980,11,519,981
981,9,520,982
982,7,520,983
983,10,520,984
984,6,521,985
985,4,521,986
986,2,522,987
987,5,522,988
988,3,522,989
989,9,523,990
990,5,523,991
991,2,523,992
992,13,523,993
993,12,524,994
994,5,524,995
995,3,524,996
996,12,525,997
997,12,525,998
998,11,525,999
999,13,527,1000
1000,12,527,1001
1001,5,527,1002
1002,11,528,1003
1003,12,529,1004
1004,6,529,1005
1005,2,530,1006
1006,15,530,1007
1007,3,530,1008
1008,11,530,1009
1009,8,530,1010
1010,9,530,1011
1011,5,530,1012
1012,14,531,1013
1013,4,532,1014
1014,3,533,1015
1015,6,533,1016
1016,10,534,1017
1017,10,535,1018
1018,2,535,1019
1019,12,535,1020
1020,2,536,1021
1021,13,536,1022
1022,6,536,1023
1023,13,537,1024
1024,5,538,1025
1025,2,538,1026
1026,8,538,1027
1027,3,538,1028
1028,7,538,1029
1029,5,539,1030
1030,14,539,1031
1031,5,540,1032
1032,7,540,1033
1033,3,540,1034
1034,11,540,1035
1035,14,544,1036
1036,15,544,1037
1037,3,544,1038
1038,3,545,1039
1039,9,545,1040
1040,12,545,1041
1041,14,546,1042
1042,8,546,1043
1043,14,547,1044
1044,3,547,1045
1045,8,549,1046
1046,11,549,1047
1047,6,551,1048
1048,14,553,1049
1049,7,554,1050
1050,7,555,1051
1051,6,557,1052
1052,12,557,1053
1053,7,559,1054
1054,4,559,1055
1055,4,559,1056
1056,15,560,1057
1057,7,562,1058
1058,11,562,1059
1059,2,562,1060
1060,1,562,1061
1061,10,562,1062
1062,14,564,1063
1063,2,564,1064
1064,12,564,1065
1065,11,565,1066
1066,13,565,1067
1067,12,566,1068
1068,8,568,1069
1069,2,568,1070
1070,10,569,1071
1071,2,569,1072
1072,10,569,1073
1073,6,570,1074
1074,12,570,1075
1075,14,570,1076
1076,3,572,1077
1077,10,573,1078
1078,2,573,1079
1079,5,573,1080
1080,11,573,1081
1081,10,574,1082
1082,6,574,1083
1083,4,575,1084
1084,5,575,1085
1085,4,576,1086
1086,3,578,1087
1087,3,579,1088
1088,9,579,1089
1089,1,580,1090
1090,12,580,1091
1091,7,580,1092
1092,15,580,1093
1093,11,580,1094
1094,5,580,1095
1095,14,581,1096
1096,11,582,1097
1097,12,583,1098
1098,7,583,1099
1099,3,583,1100
1100,7,584,1101
1101,10,585,1102
1102,1,585,1103
1103,8,585,1104
1104,1,586,1105
1105,11,586,1106
1106,11,588,1107
1107,5,588,1108
1108,9,588,1109
1109,9,589,1110
1110,14,589,1111
1111,6,590,1112
1112,8,590,1113
1113,15,593,1114
1114,8,593,1115
1115,10,594,1116
1116,12,594,1117
1117,10,594,1118
1118,4,595,1119
1119,8,595,1120
1120,4,595,1121
1121,7,595,1122
1122,4,595,1123
1123,10,596,1124
1124,11,597,1125
1125,13,597,1126
1126,7,598,1127
1127,8,598,1128
1128,7,599,1129
1129,4,599,1130
1130,9,600,1131
1131,3,601,1132
1132,2,601,1133
1133,2,603,1134
1134,15,603,1135
1135,8,607,1136
1136,11,608,1137
1137,3,609,1138
1138,13,609,1139
1139,14,611,1140
1140,5,613,1141
1141,9,618,1142
1142,2,618,1143
1143,4,619,1144
1144,5,619,1145
1145,13,621,1146
1146,3,623,1147
1147,15,623,1148
1148,11,624,1149
1149,3,624,1150
1150,10,626,1151
1151,3,628,1152
1152,1,631,1153
1153,6,632,1154
1154,14,632,1155
1155,5,633,1156
1156,8,634,1157
1157,2,634,1158
1158,8,634,1159
1159,6,635,1160
1160,11,635,1161
1161,14,635,1162
1162,8,636,1163
1163,11,640,1164
1164,8,640,1165
1165,5,641,1166
1166,11,643,1167
1167,9,644,1168
1168,2,644,1169
1169,14,645,1170
1170,13,647,1171
1171,8,647,1172
1172,5,650,1173
1173,11,653,1174
1174,8,654,1175
1175,2,654,1176
1176,15,654,1177
1177,6,654,1178
1178,4,655,1179
1179,7,658,1180
1180,2,659,1181
1181,14,659,1182
1182,4,662,1183
1183,4,663,1184
1184,4,666,1185
1185,2,666,1186
1186,2,671,1187
1187,11,673,1188
1188,7,682,1189
1189,12,682,1190
1190,1,683,1191
1191,14,689,1192
1192,14,692,1193
1193,9,697,1194
1194,13,700,1195
1195,11,701,1196
1196,4,703,1197
1197,14,706,1198
1198,6,706,1199
1199,14,707,1200
1200,8,710,1201
