1080,548,402,299,439,309,502,786,136,1106,30,638,642,1379,670,1039,209,774,445,580,1152,742,542,181,525,620,774,772,230,249,953,499,816,115,309,876,267,891,687,452,1056,784,353,981,282,922,62,1136,740,1138,343,212,696,317,398,816,530,711,373,456,757,265,589,614,339,261,190,330,700,229,555
598,225,428,907,269,875,252,183,532,524,638,30,371,804,180,443,577,257,466,606,561,182,451,736,264,243,178,169,613,759,346,203,225,605,514,276,439,520,152,255,549,226,329,529,418,314,668,529,168,605,950,615,130,503,287,456,344,281,608,412,224,786,246,532,331,855,773,448,119,451,431
479,202,640,880,282,782,517,403,550,582,642,371,30,823,519,557,494,269,259,307,639,515,174,784,544,158,483,462,724,653,571,274,386,657,388,446,559,279,493,278,467,321,473,376,543,517,673,684,324,559,931,521,314,667,459,204,143,172,420,223,280,859,160,211,438,870,801,345,453,455,148
414,863,1197,1641,970,1567,1017,654,1275,311,1379,804,823,30,866,399,1267,636,1050,1069,279,784,965,1498,1020,795,721,707,1386,1438,555,911,609,1364,1169,562,1208,641,827,957,395,627,1098,509,1188,550,1411,380,678,301,1689,1299,722,1277,1059,683,913,710,1212,1008,653,1554,827,968,1091,1607,1529,1113,783,1181,940
717,363,376,934,374,931,205,263,570,592,670,180,519,866,30,498,650,391,587,740,618,115,587,740,195,392,176,191,597,825,355,320,317,619,608,343,442,664,72,361,662,346,347,659,423,347,696,550,292,703,972,688,267,470,303,603,480,429,712,535,357,774,392,673,369,866,783,543,124,508,570
368,540,830,1307,638,1253,650,290,933,130,1039,443,557,399,498,30,949,325,764,832,151,416,698,1147,652,486,352,338,1026,1128,200,573,254,1015,862,197,851,485,458,623,303,292,741,384,831,183,1071,160,330,286,1353,984,373,913,700,482,619,420,927,714,328,1199,515,732,739,1263,1182,800,415,844,672
942,440,474,415,345,334,508,711,181,1003,209,577,494,1267,650,949,30,664,278,401,1053,708,377,360,537,502,724,716,381,212,889,412,730,269,139,794,323,738,656,359,926,687,353,840,326,850,234,1057,651,1013,467,68,612,420,390,666,389,587,196,301,653,444,471,441,318,417,360,183,655,178,394
374,257,642,1035,365,967,474,192,670,368,774,257,269,636,391,325,664,30,469,546,420,349,405,897,489,194,295,271,797,840,336,308,156,763,572,209,619,308,353,352,331,90,511,302,599,282,806,448,130,400,1084,698,158,703,477,260,324,128,633,419,64,958,224,449,495,1003,925,512,300,576,379
706,277,564,661,247,555,508,561,372,801,445,466,259,1050,587,764,278,469,30,206,855,617,129,595,539,309,609,594,572,426,742,298,563,481,170,628,440,493,577,257,696,507,395,602,430,694,474,884,487,787,714,300,459,555,406,423,175,377,195,84,468,676,283,202,350,664,604,154,554,291,148
696,411,740,752,413,614,678,672,526,849,580,606,307,1069,740,832,401,546,206,30,906,758,185,731,710,412,739,720,732,494,845,453,661,631,307,722,612,466,724,421,704,596,571,594,604,792,605,960,593,799,806,407,575,727,581,416,293,448,248,245,556,815,397,132,526,779,730,320,694,457,207
347,644,951,1417,746,1357,770,409,1046,88,1152,561,639,279,618,151,1053,420,855,906,30,535,782,1263,772,584,472,458,1145,1230,309,683,369,1130,962,316,969,520,578,732,292,398,859,398,949,301,1183,169,443,234,1464,1088,487,1032,818,535,712,508,1020,808,430,1316,614,805,855,1377,1297,902,535,955,756
656,377,461,1009,413,997,287,200,640,512,742,182,515,784,115,416,708,349,617,758,535,30,603,820,280,388,97,119,679,887,269,351,254,696,655,268,519,627,85,399,597,296,419,607,501,264,770,465,250,631,1048,746,238,553,375,574,496,406,754,563,317,856,396,682,436,944,861,589,94,571,583
612,256,622,760,272,649,538,520,463,726,542,451,174,965,587,698,377,405,129,185,782,603,30,691,568,260,584,566,657,521,696,303,513,572,268,575,512,396,570,277,607,451,450,508,499,645,571,823,442,699,812,398,421,626,451,328,138,308,279,123,410,770,242,126,407,763,701,244,539,376,56
1215,676,422,252,565,354,565,889,264,1220,181,736,784,1498,740,1147,360,897,595,731,1263,820,691,30,581,751,860,863,189,352,1045,618,924,164,461,981,331,1033,765,577,1187,900,438,1118,350,1019,156,1234,851,1266,275,358,807,321,481,958,671,842,522,603,876,115,720,765,438,158,81,478,787,361,703
832,371,211,783,328,796,62,400,433,742,525,264,544,1020,195,652,537,489,539,710,772,280,568,581,30,429,334,344,434,701,518,303,450,466,520,489,289,737,228,321,783,460,214,760,273,505,549,713,402,836,818,574,364,305,179,667,470,495,632,495,457,611,416,663,251,708,626,462,267,389,558
496,107,546,877,216,804,404,290,519,532,620,243,158,795,392,486,502,194,309,412,584,388,260,751,429,30,359,340,666,677,467,178,285,618,408,349,491,347,365,206,467,227,391,403,472,417,652,605,212,548,926,535,192,589,368,272,165,121,472,258,189,818,61,327,365,851,776,349,325,423,236
590,363,515,1042,417,1019,337,138,669,447,774,178,483,721,176,352,724,295,609,739,472,97,584,860,334,359,30,55,726,905,216,351,190,733,662,201,559,573,137,403,531,239,454,545,540,202,803,410,200,564,1084,762,199,604,410,523,478,362,755,555,264,902,372,656,465,983,900,595,104,593,562
567,347,524,1041,407,1014,345,113,667,431,772,169,462,707,191,338,716,271,594,720,458,119,566,863,344,340,55,30,731,898,212,340,166,734,652,182,562,548,150,392,509,214,455,521,542,191,801,403,176,544,1083,754,178,611,412,499,461,339,742,540,240,906,354,636,464,984,902,585,108,589,543
1130,589,265,410,482,486,422,766,236,1106,230,613,724,1386,597,1026,381,797,572,732,1145,679,657,189,434,666,726,731,30,447,912,523,807,147,456,859,209,969,625,490,1096,792,318,1039,229,891,230,1104,739,1168,434,396,694,164,357,892,613,756,545,564,773,207,638,744,333,317,240,448,653,311,664
1101,618,608,292,526,159,674,892,305,1179,249,759,653,1438,825,1128,212,840,426,494,1230,887,521,352,701,677,905,898,447,30,1071,594,911,334,299,975,461,886,834,541,1090,866,518,997,470,1031,249,1238,832,1180,344,175,793,532,558,818,555,759,281,462,831,431,646,563,488,342,325,358,835,348,543
514,498,699,1222,576,1190,522,212,848,301,953,346,571,555,355,200,889,336,742,845,309,269,696,1045,518,467,216,212,912,1071,30,508,215,917,817,158,744,576,320,561,450,280,638,504,725,85,983,226,285,451,1265,927,315,789,594,550,600,431,899,689,321,1088,490,752,645,1167,1084,751,289,767,672
638,104,400,765,98,715,274,329,394,636,499,203,274,911,320,573,412,308,298,453,683,351,303,618,303,178,351,340,523,594,508,30,350,485,342,413,346,493,309,83,603,315,244,548,327,467,531,676,272,678,811,449,231,442,221,418,199,265,434,246,288,680,154,394,220,726,648,275,290,302,289
432,325,622,1083,417,1034,443,85,710,329,816,225,386,609,317,254,730,156,563,661,369,254,513,924,450,285,190,166,807,911,215,350,30,792,649,95,630,423,275,402,375,97,520,385,610,162,847,357,109,418,1129,766,150,698,480,383,420,247,723,511,136,977,310,567,516,1039,958,585,223,621,488
1083,542,327,347,432,387,447,757,139,1087,115,605,657,1364,619,1015,269,763,481,631,1130,696,572,164,466,618,733,734,147,334,917,485,792,30,354,849,208,906,641,443,1054,767,309,987,226,889,124,1104,718,1132,383,281,674,236,353,829,544,709,435,482,742,232,588,653,306,280,197,359,660,232,583
837,354,498,523,275,428,489,636,250,910,309,514,388,1169,608,862,139,572,170,307,962,655,268,461,520,408,662,652,456,299,817,342,649,354,30,713,354,630,608,289,823,600,347,734,350,773,337,976,570,911,575,163,534,465,373,558,286,489,143,195,564,543,378,335,304,525,466,97,598,192,286
428,390,666,1144,480,1098,486,123,770,282,876,276,446,562,343,197,794,209,628,722,316,268,575,981,489,349,201,182,859,975,158,413,95,849,713,30,685,455,301,465,366,155,575,398,664,103,907,293,174,394,1190,830,212,746,533,424,484,305,788,575,196,1032,375,626,574,1097,1016,649,254,683,550
953,414,181,524,310,544,269,592,186,929,267,439,559,1208,442,851,323,619,440,612,969,519,512,331,289,491,559,562,209,461,744,346,630,208,354,685,30,800,464,317,918,613,140,863,50,720,290,934,561,989,561,354,517,145,182,723,451,580,463,420,594,377,464,605,156,455,372,323,486,192,514
261,420,863,1123,519,1014,715,467,799,463,891,520,279,641,664,485,738,308,493,466,520,627,396,1033,737,347,573,548,969,886,576,493,423,906,630,455,800,30,627,513,279,365,705,163,782,522,922,613,407,372,1175,762,427,903,684,107,392,273,640,467,341,1108,369,369,675,1118,1050,592,576,704,375
675,344,410,954,368,943,233,221,585,551,687,152,493,827,72,458,656,353,577,724,578,85,570,765,228,365,137,150,625,834,320,309,275,641,608,301,464,627,30,355,620,306,364,619,446,308,715,515,253,661,993,695,231,500,320,568,462,395,708,524,319,802,368,652,382,889,806,542,83,518,551
672,130,392,716,45,662,291,382,348,684,452,255,278,957,361,623,359,352,257,421,732,399,277,577,321,206,403,392,490,541,561,83,402,443,289,465,317,513,355,30,641,364,225,579,299,520,484,729,323,719,763,396,283,421,213,436,184,297,385,208,335,642,177,372,192,681,604,223,340,254,268
95,542,942,1308,652,1219,770,430,956,241,1056,549,467,395,662,303,926,331,696,704,292,597,607,1187,783,467,531,509,1096,1090,450,603,375,1054,823,366,918,279,620,641,30,353,811,146,898,408,1088,411,411,125,1359,955,451,1005,778,318,567,376,856,658,360,1253,498,603,793,1287,1212,773,567,859,583
404,278,622,1049,378,991,447,133,679,351,784,226,321,627,346,292,687,90,507,596,398,296,451,900,460,227,239,214,792,866,280,315,97,767,600,155,613,365,306,364,353,30,504,343,593,227,816,408,88,411,1097,722,129,690,467,319,362,181,669,455,71,958,255,502,494,1011,932,538,253,587,425
849,316,202,620,222,617,187,482,254,818,353,329,473,1098,347,741,353,511,395,571,859,419,450,438,214,391,454,455,318,518,638,244,520,309,347,575,140,705,364,225,811,504,30,761,120,611,381,826,451,880,660,390,406,228,75,629,373,478,460,363,485,487,366,546,75,559,476,296,381,206,447
134,480,906,1225,588,1127,743,438,884,344,981,529,376,509,659,384,840,302,602,594,398,607,508,1118,760,403,545,521,1039,997,504,548,385,987,734,398,863,163,619,579,146,343,761,30,844,455,1013,505,397,239,1276,867,430,958,733,212,483,314,757,569,335,1188,431,495,737,1211,1140,689,566,787,485
934,396,179,541,293,556,252,571,195,908,282,418,543,1188,423,831,326,599,430,604,949,501,499,350,273,472,540,542,229,470,725,327,610,226,350,664,50,782,446,299,898,593,120,844,30,700,306,914,541,969,579,358,496,157,162,705,436,561,460,407,574,397,445,593,137,474,391,315,466,189,501
472,452,685,1191,535,1152,506,169,816,281,922,314,517,550,347,183,850,282,694,792,301,264,645,1019,505,417,202,191,891,1031,85,467,162,889,773,103,720,522,308,520,408,227,611,455,700,30,952,245,236,419,1234,887,270,772,568,495,551,377,852,641,267,1065,441,698,615,1139,1057,708,270,732,620
1112,580,419,270,471,294,528,817,167,1137,62,668,673,1411,696,1071,234,806,474,605,1183,770,571,156,549,652,803,801,230,249,983,531,847,124,337,907,290,922,715,484,1088,816,381,1013,306,952,30,1166,771,1170,313,232,728,330,425,847,561,743,396,487,788,241,621,643,368,229,159,361,729,261,586
472,652,894,1405,743,1361,717,380,1030,202,1136,529,684,380,550,160,1057,448,884,960,169,465,823,1234,713,605,410,403,1104,1238,226,676,357,1104,976,293,934,613,515,729,411,408,826,505,914,245,1166,30,437,368,1449,1094,476,984,783,612,739,544,1047,833,446,1280,632,860,830,1354,1272,912,482,944,797
461,247,565,1006,338,955,390,109,634,399,740,168,324,678,292,330,651,130,487,593,443,250,442,851,402,212,200,176,739,832,285,272,109,718,570,174,561,407,253,323,411,88,451,397,541,236,771,437,30,468,1053,687,74,635,413,354,345,194,646,434,96,907,235,503,443,964,884,506,201,544,418
155,621,1002,1393,731,1309,827,471,1036,198,1138,605,559,301,703,286,1013,400,787,799,234,631,699,1266,836,548,564,544,1168,1180,451,678,418,1132,911,394,989,372,661,719,125,411,880,239,969,419,1170,368,468,30,1443,1043,510,1070,846,413,655,458,948,748,425,1329,579,698,866,1368,1292,860,610,940,675
1378,857,665,83,750,249,800,1099,450,1418,343,950,931,1689,972,1353,467,1084,714,806,1464,1048,812,275,818,926,1084,1083,434,344,1265,811,1129,383,575,1190,561,1175,993,763,1359,1097,660,1276,579,1234,313,1449,1053,1443,30,444,1010,565,704,1103,824,1015,589,739,1068,290,895,867,650,149,225,617,1010,540,831
970,474,505,391,381,299,545,748,205,1036,212,615,521,1299,688,984,68,698,300,407,1088,746,398,358,574,535,762,754,396,175,927,449,766,281,163,830,354,762,695,396,955,722,390,867,358,887,232,1094,687,1043,444,30,648,446,427,691,418,619,194,328,688,443,504,456,355,403,353,216,693,215,417
499,213,523,964,298,915,350,133,590,443,696,130,314,722,267,373,612,158,459,575,487,238,421,807,364,192,199,178,694,793,315,231,150,674,534,212,517,427,231,283,451,129,406,430,496,270,728,476,74,510,1010,648,30,591,368,368,319,197,614,405,125,862,209,489,399,920,840,469,181,501,398
1044,514,131,538,416,593,297,654,271,996,317,503,667,1277,470,913,420,703,555,727,1032,553,626,321,305,589,604,611,164,532,789,442,698,236,465,746,145,903,500,421,1005,690,228,958,157,772,330,984,635,1070,565,446,591,30,256,826,562,675,570,534,676,338,564,720,259,449,370,437,532,303,628
818,295,211,664,213,659,149,440,297,779,398,287,459,1059,303,700,390,477,406,581,818,375,451,481,179,368,410,412,357,558,594,221,480,353,373,533,182,684,320,213,778,467,75,733,162,568,425,783,413,846,704,427,368,256,30,609,366,451,486,368,451,528,345,547,102,603,520,318,336,242,445
316,344,788,1051,443,947,644,422,723,477,816,456,204,683,603,482,666,260,423,416,535,574,328,958,667,272,523,499,892,818,550,418,383,829,558,424,723,107,568,436,318,319,629,212,705,495,847,612,354,413,1103,691,368,826,609,30,316,205,576,394,289,1031,294,315,599,1044,975,518,519,627,306
584,149,543,772,183,684,441,421,437,658,530,344,143,913,480,619,389,324,175,293,712,496,138,671,470,165,478,461,613,555,600,199,420,544,286,484,451,392,462,184,567,362,373,483,436,551,561,739,345,655,824,418,319,562,366,316,30,235,339,126,323,746,141,225,334,759,689,236,432,342,120
405,197,627,965,307,887,474,271,610,454,711,281,172,710,429,420,587,128,377,448,508,406,308,842,495,121,362,339,756,759,431,265,247,709,489,305,580,273,395,297,376,181,478,314,561,377,743,544,194,458,1015,619,197,675,451,205,235,30,542,331,141,909,152,352,454,941,866,434,348,513,283
861,431,609,536,371,406,601,717,341,965,373,608,420,1212,712,927,196,633,195,248,1020,754,279,522,632,472,755,742,545,281,899,434,723,435,143,788,463,640,708,385,856,669,460,757,460,852,396,1047,646,948,589,194,614,570,486,576,339,542,30,244,630,607,444,312,416,562,516,201,694,301,303
672,223,534,687,199,591,464,507,373,754,456,412,223,1008,535,714,301,419,84,245,808,563,123,603,495,258,555,540,564,462,689,246,511,482,195,575,420,467,524,208,658,455,363,569,407,641,487,833,434,748,739,328,405,534,368,394,126,331,244,30,417,682,231,216,319,681,616,156,501,284,131
405,244,612,1020,348,957,442,164,652,381,757,224,280,653,357,328,653,64,468,556,430,317,410,876,457,189,264,240,773,831,321,288,136,742,564,196,594,341,319,335,360,71,485,335,574,267,788,446,96,425,1068,688,125,676,451,289,323,141,630,417,30,936,217,461,472,984,906,503,267,558,385
1283,742,439,284,631,417,599,939,339,1275,265,786,859,1554,774,1199,444,958,676,815,1316,856,770,115,611,818,902,906,207,431,1088,680,977,232,543,1032,377,1108,802,642,1253,958,487,1188,397,1065,241,1280,907,1329,290,443,862,338,528,1031,746,909,607,682,936,30,788,847,494,174,138,557,829,434,782
526,80,525,845,187,773,390,310,488,563,589,246,160,827,392,515,471,224,283,397,614,396,242,720,416,61,372,354,638,646,490,154,310,588,378,375,464,369,368,177,498,255,366,431,445,441,621,632,235,579,895,504,209,564,345,294,141,152,444,231,217,788,30,316,338,820,745,318,332,392,220
598,340,718,813,368,688,633,582,545,747,614,532,211,968,673,732,441,449,202,132,805,682,126,765,663,327,656,636,744,563,752,394,567,653,335,626,605,369,652,372,603,502,546,495,593,698,643,860,503,698,867,456,489,720,547,315,225,352,312,216,461,847,316,30,503,828,771,326,618,463,135
828,288,245,607,187,592,221,482,234,812,339,331,438,1091,369,739,318,495,350,526,855,436,407,438,251,365,465,464,333,488,645,220,516,306,304,574,156,675,382,192,793,494,75,737,137,615,368,830,443,866,650,355,399,259,102,599,334,454,416,319,472,494,338,503,30,554,473,252,392,171,406
1311,778,550,141,668,293,692,1006,363,1332,261,855,870,1607,866,1263,417,1003,664,779,1377,944,763,158,708,851,983,984,317,342,1167,726,1039,280,525,1097,455,1118,889,681,1287,1011,559,1211,474,1139,229,1354,964,1368,149,403,920,449,603,1044,759,941,562,681,984,174,820,828,554,30,113,556,909,458,779
1238,702,470,201,591,311,609,924,287,1252,190,773,801,1529,783,1182,360,925,604,730,1297,861,701,81,626,776,900,902,240,325,1084,648,958,197,466,1016,372,1050,806,604,1212,932,476,1140,391,1057,159,1272,884,1292,225,353,840,370,520,975,689,866,516,616,906,138,745,771,473,113,30,490,827,383,715
791,290,457,566,208,485,431,570,250,851,330,448,345,1113,543,800,183,512,154,320,902,589,244,478,462,349,595,585,448,358,751,275,585,359,97,649,323,592,542,223,773,538,296,689,315,708,361,912,506,860,617,216,469,437,318,518,236,434,201,156,503,557,318,326,252,556,490,30,531,168,256
622,313,446,969,354,948,266,169,596,506,700,119,453,783,124,415,655,300,554,694,535,94,539,787,267,325,104,108,653,835,289,290,223,660,598,254,486,576,83,340,567,253,381,566,466,270,729,482,201,610,1010,693,181,532,336,519,432,348,694,501,267,829,332,618,392,909,827,531,30,522,519
885,350,338,493,241,457,361,594,127,908,229,451,455,1181,508,844,178,576,291,457,955,571,376,361,389,423,593,589,311,348,767,302,621,232,192,683,192,704,518,254,859,587,206,787,189,732,261,944,544,940,540,215,501,303,242,627,342,513,301,284,558,434,392,463,171,458,383,168,522,30,384
589,238,619,778,264,671,528,496,474,700,555,431,148,940,570,672,394,379,148,207,756,583,56,703,558,236,562,543,664,543,672,289,488,583,286,550,514,375,551,268,583,425,447,485,501,620,586,797,418,675,831,417,398,628,445,306,120,283,303,131,385,782,220,135,406,779,715,256,519,384,30
