869,519,510,575,473,496,372,430,525,294,692,442,477,466,725,318,167,117,338,523,385,120,377,713,419,418,286,639,788,441,525,479,104,851,665,328,136,750,230,316,529,888,479,346,585,438,709,30,451,603,845,678,361,654,605,437,639,695,164,515,469,213,308,673,550,472,286,702,798,116,599
461,418,194,839,221,96,250,212,130,544,955,434,687,109,330,253,541,506,739,884,506,451,342,1053,740,200,272,692,397,651,442,487,413,431,248,634,402,1072,575,168,324,468,851,201,236,345,398,451,30,186,443,1006,718,593,964,570,414,286,443,907,180,362,690,354,646,53,338,318,437,390,832
306,449,199,940,257,138,386,277,116,662,1051,499,782,216,255,401,682,652,881,1012,597,594,425,1170,861,323,394,737,252,749,475,546,559,280,92,756,558,1184,710,324,333,317,983,348,254,403,313,603,186,30,339,1121,849,608,1089,655,382,191,580,1044,278,492,828,273,711,163,451,259,383,545,924
347,756,508,1243,566,430,535,584,420,955,1357,808,1088,409,151,578,949,911,1145,1297,902,859,731,1464,1152,472,683,1044,398,1053,782,855,818,226,302,1046,772,1482,987,561,639,234,1263,535,301,712,562,845,443,339,30,1417,1130,906,1377,962,667,188,855,1316,415,775,1100,535,1020,428,746,178,169,770,1230
1327,778,965,241,906,1020,1009,877,1035,493,205,687,391,1055,1307,954,541,591,410,201,566,620,733,83,299,1042,765,594,1225,415,760,661,664,1359,1176,405,783,103,484,907,880,1393,252,969,1191,772,1064,678,1006,1121,1417,30,347,752,141,523,936,1260,607,284,1082,677,406,1051,536,1019,702,1292,1405,763,292
1083,583,709,287,654,742,696,618,763,232,387,482,281,757,1015,641,226,274,147,197,359,309,490,383,115,733,485,527,987,269,572,481,353,1096,908,139,466,419,175,605,657,1132,164,660,889,544,852,361,718,849,1130,347,30,631,280,354,741,974,306,232,777,388,99,829,435,734,432,997,1104,447,334
696,207,448,541,404,556,758,412,546,457,614,245,407,672,832,724,604,620,732,730,320,571,332,806,580,739,453,202,594,401,185,206,581,772,634,526,710,790,571,606,307,799,731,694,792,293,406,654,593,608,906,752,631,30,779,307,277,768,526,815,739,477,663,416,248,588,413,835,960,678,494
1311,779,941,282,884,984,944,851,1003,458,293,681,403,1006,1263,889,474,521,317,113,556,559,712,149,261,983,726,634,1211,417,763,664,603,1333,1146,363,708,204,424,855,870,1368,158,909,1139,759,1061,605,964,1089,1377,141,280,779,30,525,939,1220,554,174,1027,632,327,1044,562,979,668,1246,1354,692,342
837,286,489,322,430,564,655,408,572,192,428,195,163,636,862,608,350,380,456,466,97,347,261,575,309,662,342,234,734,139,268,170,373,878,703,250,520,576,305,514,388,911,461,598,773,286,571,437,570,655,962,523,354,307,525,30,445,807,304,543,684,301,388,558,143,576,275,854,976,489,299
452,191,250,730,235,359,618,267,339,540,822,290,575,491,603,600,644,640,817,875,416,579,300,989,716,580,386,436,349,554,207,306,568,525,398,632,657,985,636,479,143,552,863,557,590,238,164,639,414,382,667,936,741,277,939,445,30,538,542,941,564,461,751,169,447,401,388,611,733,629,694
322,610,358,1086,414,273,407,429,266,797,1200,655,931,260,96,442,795,758,992,1140,746,705,575,1307,994,340,525,898,326,896,636,704,665,231,174,889,630,1324,831,410,494,261,1107,395,187,560,452,695,286,191,188,1260,974,768,1220,807,538,30,699,1161,283,617,945,417,868,271,588,111,226,625,1074
828,406,454,473,406,472,436,365,495,171,592,319,355,482,739,382,137,129,333,473,252,75,272,650,339,465,220,505,737,318,407,350,102,829,640,234,251,677,162,331,438,866,438,392,615,334,629,164,443,580,855,607,306,526,554,304,542,699,30,494,505,121,278,599,416,460,187,722,830,221,488
1283,782,909,370,855,936,856,818,958,434,417,682,443,939,1199,802,397,438,207,138,557,487,692,290,265,902,680,691,1188,444,770,676,528,1292,1103,339,611,348,364,786,859,1329,115,829,1065,746,1054,515,907,1044,1316,284,232,815,174,543,941,1161,494,30,950,582,247,1031,607,924,631,1179,1280,599,431
539,562,343,933,370,237,154,356,264,628,1052,566,790,103,295,193,586,543,775,945,618,498,469,1125,813,88,373,826,500,753,585,620,455,474,326,708,389,1152,633,207,474,508,906,153,147,483,538,469,180,278,415,1082,777,739,1027,684,564,283,505,950,30,441,737,494,772,193,441,268,359,389,934
737,336,363,523,315,385,391,274,407,217,642,263,385,408,661,340,228,213,423,553,237,150,194,722,409,408,130,486,647,347,343,305,140,741,552,302,264,744,248,264,353,777,521,338,545,256,542,213,362,492,775,677,388,477,632,301,461,617,121,582,441,30,367,510,407,377,104,646,758,232,527
1072,596,697,356,645,720,649,607,743,243,456,496,335,723,982,594,182,226,99,245,380,271,489,438,183,691,466,573,979,317,589,503,313,1077,888,169,411,479,150,570,659,1114,201,617,851,547,855,308,690,828,1100,406,99,663,327,388,751,945,278,247,737,367,30,829,479,708,421,963,1066,395,401
316,306,205,849,230,289,574,272,260,627,947,394,691,422,482,568,705,692,892,975,518,629,370,1103,816,523,418,573,212,666,328,423,609,387,273,723,667,1104,710,456,204,413,958,519,495,316,74,673,354,273,535,1051,829,416,1044,558,169,417,599,1031,494,510,829,30,576,335,443,494,612,644,818
861,303,542,324,484,630,754,472,633,301,406,244,194,717,927,708,460,492,545,516,201,460,334,589,373,755,434,125,757,196,279,195,486,917,753,341,632,576,411,608,420,948,522,694,852,339,580,550,646,711,1020,536,435,248,562,143,447,868,416,607,772,407,479,576,30,649,371,923,1047,601,281
438,415,181,849,215,76,271,211,108,557,965,437,696,120,319,276,559,526,757,900,513,469,347,1066,754,218,285,692,374,660,439,489,432,409,225,648,425,1084,592,191,316,446,868,223,236,345,379,472,53,163,428,1019,734,588,979,576,401,271,460,924,193,377,708,335,649,30,349,308,429,412,840
682,264,307,531,254,348,413,216,365,241,648,199,381,396,638,368,293,283,482,591,208,222,121,750,439,417,98,441,588,345,272,247,213,695,508,335,328,766,301,269,282,731,565,354,535,183,473,286,338,451,746,702,432,413,668,275,388,588,187,631,441,104,421,443,371,349,30,625,743,297,526
396,672,419,1126,472,322,388,481,323,830,1242,709,974,270,63,431,812,772,1006,1164,791,722,623,1337,1024,325,559,958,407,938,697,760,680,293,253,918,627,1358,853,423,559,318,1129,390,154,615,530,702,318,259,178,1292,997,835,1246,854,611,111,722,1179,268,646,963,494,923,308,625,30,155,626,1118
472,797,544,1244,597,446,465,605,448,944,1361,833,1094,380,160,515,914,872,1104,1272,912,826,746,1449,1136,410,676,1083,505,1057,823,884,783,354,369,1030,713,1472,959,529,684,368,1234,482,245,739,646,798,437,383,169,1405,1104,960,1354,976,733,226,830,1280,359,758,1066,612,1047,429,743,155,30,717,1238
818,528,474,654,446,442,287,404,474,361,772,464,545,394,650,233,252,202,422,609,431,187,384,800,502,337,274,685,743,508,538,508,149,790,607,408,62,835,313,252,517,827,565,266,506,441,683,116,390,545,770,763,447,678,692,489,629,625,221,599,389,232,395,644,601,412,297,626,717,30,674
1101,543,759,92,699,831,887,677,840,348,159,462,175,892,1128,834,470,517,447,325,358,518,529,344,249,905,594,333,997,212,521,426,558,1147,972,305,701,326,405,759,653,1180,352,835,1031,555,826,599,832,924,1230,292,334,494,342,299,694,1074,488,431,934,527,401,818,281,840,526,1118,1238,674,30
