452,339,386,941,465,741,207,349,817,770,406,416,457,300,600,579,989,30,100,590,447,939,564,645,538,179,628,398,273,267,640,746,235,315,611,611,748,875,525,290,191,461,388,552,164,514,224,306,554,436,936
394,276,380,962,402,760,250,290,829,770,457,444,394,305,556,575,1027,100,30,525,497,970,505,580,468,206,587,328,247,233,637,774,195,296,624,640,739,903,460,319,228,455,384,488,122,495,178,345,590,496,975
472,282,520,1065,162,889,645,455,891,772,822,708,408,548,308,611,1234,590,525,30,852,1139,147,85,187,588,347,280,441,417,658,952,419,452,748,850,685,1057,388,641,620,545,535,419,536,477,522,694,850,898,1191
861,633,385,607,723,435,279,757,545,570,71,201,856,334,708,460,589,447,497,852,30,562,772,899,868,332,712,753,444,472,492,396,484,431,375,280,609,516,917,244,303,407,371,948,580,509,640,195,196,125,536
1311,1003,681,174,1039,280,763,1211,317,449,597,556,1287,712,889,559,149,939,970,1139,562,30,1027,1167,1220,795,866,1146,820,851,521,229,884,778,423,360,550,113,1333,681,779,632,668,1368,1061,692,1118,664,417,634,141
539,264,426,950,146,777,585,500,775,655,745,618,479,469,193,498,1125,564,505,147,772,1027,30,170,283,531,233,326,374,356,543,843,370,373,638,747,569,945,474,566,562,441,441,508,538,366,538,620,753,826,1082
514,336,561,1088,215,917,696,504,912,789,870,751,450,594,320,638,1265,645,580,85,899,1167,170,30,223,639,355,331,490,467,681,983,471,498,778,886,699,1084,423,689,672,580,576,451,591,505,576,742,889,947,1222
322,266,574,1161,215,974,636,326,992,882,834,746,257,575,442,705,1307,538,468,187,868,1220,283,223,30,577,484,174,459,429,758,1026,414,487,828,911,804,1140,231,655,610,617,588,261,452,571,422,704,896,898,1260
564,346,254,793,455,592,89,460,669,626,293,269,555,161,525,440,851,179,206,588,332,795,531,639,577,30,545,454,190,205,499,600,199,212,462,466,612,729,615,143,63,326,252,646,297,395,354,172,414,350,799
717,391,361,774,317,619,587,659,597,470,695,543,662,439,72,347,972,628,587,347,712,866,233,355,484,545,30,500,392,392,375,696,425,363,495,623,376,783,667,535,570,338,374,703,646,237,664,587,650,785,934
247,175,496,1103,215,908,511,207,942,846,716,647,194,476,458,655,1225,398,328,280,753,1146,326,331,174,454,500,30,360,329,714,949,303,399,760,826,780,1069,219,544,485,552,508,256,308,530,281,588,800,773,1176
526,224,177,788,310,588,242,431,638,564,413,318,498,147,368,366,895,273,247,441,444,820,374,490,459,190,392,360,30,61,429,621,98,80,442,496,525,745,544,231,220,248,187,579,329,277,369,283,471,487,845
496,194,206,818,285,618,260,403,666,589,439,349,467,178,365,391,926,267,233,417,472,851,356,467,429,205,392,329,61,30,454,652,72,107,472,528,546,776,513,258,236,274,216,548,309,295,347,309,502,511,877
910,570,287,438,573,274,506,823,264,165,494,337,871,370,399,93,628,640,637,658,492,521,543,681,758,499,375,714,429,454,30,356,496,379,171,311,150,438,902,416,505,213,283,939,724,217,768,445,367,584,591
1112,806,484,241,847,124,571,1013,230,330,426,361,1088,514,715,381,313,746,774,952,396,229,843,983,1026,600,696,949,621,652,356,30,685,580,235,164,419,159,1135,487,586,440,471,1170,866,508,922,474,234,480,270
459,179,245,855,287,654,257,364,706,631,450,374,433,204,396,433,957,235,195,419,484,884,370,471,414,199,425,303,98,72,496,685,30,147,509,558,589,810,482,272,232,315,254,517,268,337,304,320,527,516,906
572,257,130,742,325,542,256,480,589,514,403,290,542,127,344,316,857,315,296,452,431,778,373,498,487,212,363,399,80,107,379,580,147,30,396,458,475,702,585,223,238,198,141,621,378,230,420,277,440,483,808
938,616,297,375,646,177,452,843,236,225,386,248,908,350,512,178,517,611,624,748,375,423,638,778,828,462,495,760,442,472,171,235,509,396,30,170,272,342,949,359,458,241,286,985,716,303,767,370,232,469,475
983,685,367,368,738,185,437,882,297,344,304,226,961,385,635,311,429,611,640,850,280,360,747,886,911,466,623,826,496,528,311,164,558,458,170,30,408,294,1010,352,451,336,353,1045,732,421,788,341,114,372,380
986,642,392,439,622,327,622,906,265,131,613,457,942,481,410,202,665,748,739,685,609,550,569,699,804,612,376,780,525,546,150,419,589,475,272,408,30,470,966,534,619,318,391,1002,823,286,863,564,474,702,636
1238,925,604,138,958,197,701,1140,240,370,549,490,1212,640,806,476,225,875,903,1057,516,113,945,1084,1140,729,783,1069,745,776,438,159,810,702,342,294,470,30,1257,616,715,553,591,1292,994,609,1050,604,360,596,201
151,364,683,1292,382,1096,669,219,1131,1034,878,826,103,656,626,844,1409,525,460,388,917,1333,474,423,231,615,667,219,544,513,902,1135,482,585,949,1010,966,1257,30,715,644,741,695,67,403,717,351,755,979,925,1359
672,419,208,682,511,482,123,569,564,534,212,156,658,129,524,363,739,290,319,641,244,681,566,689,655,143,535,544,231,258,416,487,272,223,359,352,534,616,715,30,131,263,199,748,410,353,467,84,301,290,687
589,379,268,782,488,583,56,485,664,628,264,256,583,174,551,447,831,191,228,620,303,779,562,672,610,63,570,485,220,236,505,586,232,238,458,451,619,715,644,131,30,336,264,675,316,412,375,148,394,318,778
737,407,105,582,437,388,343,647,423,347,395,237,703,194,340,150,722,461,455,545,407,632,441,580,617,326,338,552,248,274,213,440,315,198,241,336,318,553,741,263,336,30,104,777,542,132,586,305,347,486,677
682,365,45,631,417,432,272,588,482,416,352,208,652,121,368,222,750,388,384,535,371,668,441,576,588,252,374,508,187,216,283,471,254,141,286,353,391,591,695,199,264,104,30,731,473,185,519,247,345,441,702
155,400,719,1329,418,1132,699,239,1168,1070,909,860,125,691,661,880,1443,552,488,419,948,1368,508,451,261,646,703,256,579,548,939,1170,517,621,985,1045,1002,1292,67,748,675,777,731,30,427,754,372,787,1013,954,1393
320,303,467,1054,426,852,336,219,920,858,539,535,332,396,612,662,1117,164,122,536,580,1061,538,591,452,297,646,308,329,309,724,866,268,378,716,732,823,994,403,410,316,542,473,427,30,574,91,433,680,569,1064
731,388,177,621,387,442,423,650,450,346,496,339,689,269,245,165,790,514,495,477,509,692,366,505,571,395,237,530,277,295,217,508,337,230,303,421,286,609,717,353,412,132,185,754,574,30,610,400,443,587,748
261,308,513,1108,423,906,396,163,969,903,600,592,279,447,627,705,1175,224,178,522,640,1118,538,576,422,354,664,281,369,347,768,922,304,420,767,788,863,1050,351,467,375,586,519,372,91,610,30,493,738,630,1123
706,469,257,676,563,481,129,602,572,555,160,154,696,183,577,395,714,306,345,694,195,664,620,742,704,172,587,588,283,309,445,474,320,277,370,341,564,604,755,84,148,305,247,787,433,400,493,30,278,236,661
942,664,359,444,730,269,377,840,381,420,223,183,926,355,656,353,467,554,590,850,196,417,753,889,896,414,650,800,471,502,367,234,527,440,232,114,474,360,979,301,394,347,345,1013,680,443,738,278,30,288,415
858,665,453,691,766,527,292,754,638,665,122,284,860,388,777,549,647,436,496,898,125,634,826,947,898,350,785,773,487,511,584,480,516,483,469,372,702,596,925,290,318,486,441,954,569,587,630,236,288,30,594
1327,1035,716,284,1083,347,760,1225,410,538,574,566,1308,733,954,620,83,936,975,1191,536,141,1082,1222,1260,799,934,1176,845,877,591,270,906,808,475,380,636,201,1359,687,778,677,702,1393,1064,748,1123,661,415,594,30
