1215,201,1234,1220,461,577,321,306,715,358,481,1040,863,354,676,868,887,30,860,478,479,1187,736,786,1147,820,876,671,285,1118,361,581,897,765,954,863,1033,81,807,158,740
590,691,410,447,662,403,604,590,532,762,410,287,580,1019,363,218,527,860,30,595,418,531,178,380,352,97,264,478,712,545,593,334,295,656,145,55,573,900,199,983,176
791,380,912,851,97,223,437,281,269,216,318,682,416,485,290,513,444,478,595,30,385,773,448,374,800,589,503,236,226,689,168,462,512,326,648,585,592,490,469,556,543
869,308,798,809,437,285,218,230,508,477,104,630,639,692,361,472,626,479,418,385,30,826,316,473,725,372,496,438,392,788,294,136,525,621,521,424,747,523,408,605,291
95,1040,411,241,823,641,1005,920,555,955,778,282,457,1219,542,388,394,1187,531,773,826,30,549,433,303,597,360,567,961,146,859,783,331,603,429,509,279,1212,451,1287,662
598,570,529,524,514,255,503,461,404,615,287,344,479,875,225,191,438,736,178,448,316,549,30,275,443,182,224,344,570,529,451,264,257,532,249,169,520,773,130,855,180
459,645,597,512,430,245,631,525,199,559,410,355,235,827,147,215,195,786,380,374,473,433,275,30,474,414,183,176,558,364,457,470,179,312,373,358,304,810,211,884,425
368,982,160,130,862,623,913,871,639,984,700,149,603,1253,540,319,534,1147,352,800,725,303,443,474,30,416,328,619,960,384,844,652,325,732,238,338,485,1182,373,1263,498
656,649,465,512,655,399,553,555,555,746,375,354,618,997,377,271,569,820,97,589,372,597,182,414,416,30,317,496,688,607,571,280,349,682,211,119,627,861,238,944,115
405,720,446,381,564,335,676,602,352,688,451,209,359,957,244,76,299,876,264,503,496,360,224,183,328,317,30,323,670,335,558,457,64,461,227,240,341,906,125,984,357
584,547,739,658,286,184,562,431,101,418,366,499,238,684,149,345,247,671,478,236,438,567,344,176,619,496,323,30,429,483,342,470,324,225,498,461,392,689,319,759,480
983,233,1062,1021,205,367,344,201,466,133,352,845,611,339,458,672,640,285,712,226,392,961,570,558,960,688,670,429,30,882,149,494,685,510,786,707,788,294,618,360,623
134,979,505,344,734,579,958,859,460,867,733,325,349,1127,480,374,290,1118,545,689,788,146,529,364,384,607,335,483,882,30,787,760,302,495,459,521,163,1140,430,1211,659
885,243,944,908,192,254,303,144,391,215,242,731,540,457,350,557,558,361,593,168,294,859,451,457,844,571,558,342,149,787,30,389,576,463,668,589,704,383,501,458,508
832,411,713,742,520,321,305,335,541,574,179,568,657,796,371,425,632,581,334,462,136,783,264,470,652,280,457,470,494,760,389,30,489,663,444,344,737,626,364,708,195
374,743,448,368,572,352,703,624,346,698,477,206,339,967,257,108,276,897,295,512,525,331,257,179,325,349,64,324,685,302,576,489,30,449,248,271,308,925,158,1003,391
598,675,860,747,335,372,720,571,158,456,547,618,177,688,340,496,241,765,656,326,621,603,532,312,732,682,461,225,510,495,463,663,449,30,655,636,369,771,489,828,673
491,787,310,332,713,458,709,680,539,825,503,179,556,1089,394,188,494,954,145,648,521,429,249,373,238,211,227,498,786,459,668,444,248,655,30,130,510,992,211,1074,290
567,694,403,431,652,392,611,590,513,754,412,267,558,1014,347,194,503,863,55,585,424,509,169,358,338,119,240,461,707,521,589,344,271,636,130,30,548,902,178,984,191
261,906,613,463,630,513,903,787,354,762,684,401,224,1014,420,386,178,1033,573,592,747,279,520,304,485,627,341,392,788,163,704,737,308,369,510,548,30,1050,427,1118,664
1238,245,1272,1252,466,604,370,342,729,353,520,1073,875,311,702,900,903,81,900,490,523,1212,773,810,1182,861,906,689,294,1140,383,626,925,771,992,902,1050,30,840,113,783
499,646,476,443,534,283,591,531,367,648,368,263,412,915,213,94,361,807,199,469,408,451,130,211,373,238,125,319,618,430,501,364,158,489,211,178,427,840,30,920,267
1311,327,1354,1332,525,681,449,424,795,403,603,1153,939,293,778,979,970,158,983,556,605,1287,855,884,1263,944,984,759,360,1211,458,708,1003,828,1074,984,1118,113,920,30,866
717,569,550,592,608,361,470,480,545,688,303,427,628,931,363,316,587,740,176,543,291,662,180,425,498,115,357,480,623,659,508,195,391,673,290,191,664,783,267,866,30
