394,313,558,488,453,195,569,527,510,345,135,785,664,494,178,30,241,370,496,653,1027,122,764,774,206,1027,771,541,460,422,444,770,626,525,598,358,247,495,559,624,542,575,760,384,426,343,250,970,299,438,556
598,508,463,698,626,312,682,656,618,202,211,654,860,655,369,241,30,394,291,545,867,309,675,643,158,857,603,503,671,548,326,720,621,698,805,503,316,517,547,540,736,546,653,368,618,132,126,828,461,532,652
638,394,302,678,413,220,351,351,290,298,274,541,676,405,493,370,394,30,499,394,811,453,466,531,269,830,598,220,642,263,275,442,286,467,683,272,154,159,221,337,559,244,485,98,459,453,303,726,288,203,309
858,737,395,954,830,516,820,814,758,236,436,490,1083,844,630,496,291,499,30,435,647,569,573,480,350,626,386,505,925,714,284,665,639,898,1044,692,487,587,572,469,958,549,527,441,841,202,292,634,667,670,777
982,756,127,1036,770,554,640,669,596,372,550,177,1030,751,799,653,545,394,435,30,450,745,169,167,483,473,277,234,1000,608,250,271,328,816,1046,634,488,375,297,106,918,254,139,335,822,526,463,363,652,532,585
1378,1170,540,1443,1190,957,1048,1084,1010,714,931,304,1449,1170,1175,1027,867,811,647,450,30,1117,438,313,851,92,294,650,1409,1027,617,565,713,1234,1464,1053,895,790,704,517,1337,660,383,750,1240,806,812,149,1068,950,993
320,313,650,427,466,268,617,567,562,433,226,877,646,516,91,122,309,453,569,745,1117,30,855,866,297,1115,859,629,403,470,535,858,709,536,562,398,329,574,643,716,530,662,852,473,422,406,336,1061,333,499,612
1072,828,243,1114,816,645,649,691,617,503,659,194,1066,787,906,764,675,466,573,169,438,855,30,193,602,479,356,278,1077,650,380,167,308,851,1100,690,578,406,313,170,963,271,99,421,878,663,589,327,720,570,594
1112,892,261,1170,907,685,770,803,729,474,673,41,1166,887,922,774,643,531,480,167,313,866,193,30,600,340,197,368,1135,745,361,330,443,952,1183,771,621,508,425,235,1055,381,124,471,959,605,571,229,788,668,715
564,417,391,646,518,199,555,532,491,172,118,611,764,539,354,206,158,269,350,483,851,297,602,600,30,851,596,400,615,425,269,626,508,588,724,386,190,395,435,462,639,440,592,252,521,238,89,795,352,404,525
1382,1184,558,1452,1211,966,1080,1112,1039,711,934,332,1472,1194,1174,1027,857,830,626,473,92,1115,479,340,851,30,286,677,1418,1051,623,610,750,1259,1482,1072,906,818,735,544,1358,691,419,766,1258,790,809,204,1083,975,1025
1129,940,337,1202,981,718,877,900,829,456,680,199,1244,971,919,771,603,598,386,277,294,859,356,197,596,286,30,473,1169,827,374,490,575,1034,1243,839,661,610,541,352,1126,499,287,531,1020,541,554,282,843,756,824
828,580,171,866,574,406,436,465,392,350,438,377,830,550,675,541,503,220,505,234,650,629,278,368,400,677,473,30,829,409,252,259,164,615,855,443,338,171,102,163,722,75,306,187,632,526,407,554,472,331,382
151,280,905,67,360,482,597,530,575,755,527,1145,354,421,351,460,671,642,925,1000,1409,403,1077,1135,615,1418,1169,829,30,494,826,1034,851,388,226,431,544,717,809,949,293,844,1096,695,273,772,669,1333,388,568,626
533,257,524,531,196,272,178,138,125,508,375,754,451,174,482,422,548,263,714,608,1027,470,650,745,425,1051,827,409,494,30,507,583,396,238,481,106,266,275,368,542,343,409,685,331,265,632,478,933,172,111,177
791,597,168,860,649,374,589,595,531,154,345,372,912,648,592,444,326,275,284,250,617,535,380,361,269,623,374,252,826,507,30,437,385,708,902,506,318,339,318,248,791,296,359,208,682,320,244,556,503,448,542
1044,784,303,1070,746,631,553,604,532,555,667,332,984,709,903,770,720,442,665,271,565,858,167,330,626,610,490,259,1034,583,437,30,218,772,1032,635,564,346,256,225,890,228,236,416,817,727,626,449,676,503,500
869,603,294,888,559,473,372,418,346,479,529,449,798,521,747,626,621,286,639,328,713,709,308,443,508,750,575,164,851,396,385,218,30,585,845,451,410,169,104,253,702,120,361,286,630,654,525,605,496,316,318
472,254,732,419,103,419,264,202,270,694,517,961,245,95,522,525,698,467,898,816,1234,536,851,952,588,1259,1034,615,388,238,708,772,585,30,301,236,441,477,568,748,154,611,889,535,160,792,645,1139,267,314,308
347,339,955,234,316,566,535,472,535,855,639,1193,169,358,520,598,805,683,1044,1046,1464,562,1100,1183,724,1482,1243,855,226,481,902,1032,845,301,30,443,614,725,818,984,178,859,1130,746,255,906,782,1377,430,561,578
461,186,544,468,174,221,250,200,201,487,324,781,437,184,407,358,503,272,692,634,1053,398,690,771,386,1072,839,443,431,106,506,635,451,236,443,30,235,320,413,572,318,451,718,338,219,593,442,964,96,168,253
526,309,392,579,375,98,396,372,332,283,160,632,632,387,369,247,316,154,487,488,895,329,578,621,190,906,661,338,544,266,318,564,410,441,614,235,30,277,345,442,509,366,588,187,396,397,242,820,217,246,368
731,468,303,754,440,337,298,325,251,400,402,517,692,412,610,495,517,159,587,375,790,574,406,508,395,818,610,171,717,275,339,346,169,477,725,320,277,30,124,303,588,165,442,185,505,567,423,692,360,194,245
818,559,242,846,533,410,375,410,336,406,459,433,783,503,684,559,547,221,572,297,704,643,313,425,435,735,541,102,809,368,318,256,104,568,818,413,345,124,30,222,680,75,353,213,598,581,451,603,451,287,320
938,702,110,985,705,509,566,598,524,370,520,243,963,683,767,624,540,337,469,106,517,716,170,235,462,544,352,163,949,542,248,225,253,748,984,572,442,303,222,30,853,178,177,286,761,537,452,423,595,464,512
396,259,830,318,178,472,388,325,390,760,559,1065,155,212,502,542,736,559,958,918,1337,530,963,1055,639,1358,1126,722,293,343,791,890,702,154,178,318,509,588,680,853,30,722,997,625,148,835,697,1246,322,423,431
849,594,206,880,575,433,419,454,381,395,473,388,826,546,705,575,546,244,549,254,660,662,271,381,440,691,499,75,844,409,296,228,120,611,859,451,366,165,75,178,722,30,309,222,638,571,450,559,485,329,364
1083,849,232,1132,849,654,696,733,660,481,657,126,1104,824,906,760,653,485,527,139,383,852,99,124,592,419,287,306,1096,685,359,236,361,889,1130,718,588,442,353,177,997,309,30,432,907,631,572,280,742,605,641
682,451,241,731,480,254,413,417,354,247,282,481,743,473,519,384,368,98,441,335,750,473,421,471,252,766,531,187,695,331,208,416,286,535,746,338,187,185,213,286,625,222,432,30,522,413,272,668,348,269,368
345,143,731,307,117,355,354,287,336,644,441,969,273,179,401,426,618,459,841,822,1240,422,878,959,521,1258,1020,632,273,265,682,817,630,160,255,219,396,505,598,761,148,638,907,522,30,717,580,1153,209,344,385
696,608,457,799,722,404,758,739,694,206,307,616,960,746,466,343,132,453,202,526,806,406,663,605,238,790,541,526,772,632,320,727,654,792,906,593,397,567,581,537,835,571,631,413,717,30,185,779,556,606,724
612,475,376,699,575,257,603,584,539,129,174,582,823,596,396,250,126,303,292,463,812,336,589,571,89,809,554,407,669,478,244,626,525,645,782,442,242,423,451,452,697,450,572,272,580,185,30,763,410,451,570
1311,1089,458,1368,1097,884,944,983,909,664,870,218,1354,1074,1118,970,828,726,634,363,149,1061,327,229,795,204,282,554,1333,933,556,449,605,1139,1377,964,820,692,603,423,1246,559,280,668,1153,779,763,30,984,855,889
405,138,558,425,196,183,317,264,267,468,280,799,446,227,341,299,461,288,667,652,1068,333,720,788,352,1083,843,472,388,172,503,676,496,267,430,96,217,360,451,595,322,485,742,348,209,556,410,984,30,224,319
598,324,451,605,276,275,182,178,119,466,371,677,529,249,520,438,532,203,670,532,950,499,570,668,404,975,756,331,568,111,448,503,316,314,561,168,246,194,287,464,423,329,605,269,344,606,451,855,224,30,152
675,401,518,661,301,396,85,137,83,577,493,723,515,250,627,556,652,309,777,585,993,612,594,715,525,1025,824,382,626,177,542,500,318,308,578,253,368,245,320,512,431,364,641,368,385,724,570,889,319,152,30
