952,238,189,313,625,633,424,575,525,481,306,959,431,480,524,364,542,592,555,500,267,769,95,297,410,920,150,590,347,201,516,30,1222,486,737,624,871,297,744,484,377,831,144,540,648,411,388,646,556,853,461
414,1197,1277,1017,627,664,1607,678,770,965,1498,380,913,866,1689,1554,823,660,784,827,1267,497,1188,965,863,395,1338,721,911,1291,783,1222,30,940,697,636,399,1299,550,1641,1457,424,1152,724,609,1212,1008,758,1703,426,804
589,619,628,528,425,562,779,418,232,56,703,797,120,570,831,782,148,415,583,551,394,485,501,412,238,583,596,562,289,451,519,486,940,30,316,379,672,417,620,778,574,610,505,455,488,303,131,228,829,672,431
320,823,858,683,363,538,1061,398,268,336,979,646,339,646,1117,1054,226,379,617,612,680,308,736,574,378,332,855,567,453,732,562,737,697,316,30,303,517,703,536,1064,859,452,724,470,426,580,410,122,1115,530,499
374,642,703,474,90,264,1003,130,179,405,897,448,324,391,1084,958,269,108,349,353,664,175,599,388,257,331,743,295,308,685,300,624,636,379,303,30,325,698,282,1035,855,266,570,205,156,633,419,276,1098,323,257
368,830,913,650,292,295,1263,330,474,698,1147,160,619,498,1353,1199,557,319,416,458,949,239,831,607,540,303,982,352,573,960,415,871,399,672,517,325,30,984,183,1307,1137,96,792,362,254,927,714,534,1372,63,443
970,505,446,545,722,790,403,687,559,398,358,1094,418,688,444,443,521,696,746,695,68,832,358,481,474,955,335,762,449,133,693,297,1299,417,703,698,984,30,887,391,189,931,401,681,766,194,328,614,443,974,615
472,685,772,506,227,147,1139,236,419,645,1019,245,551,347,1234,1065,517,236,264,308,850,280,700,477,452,408,851,202,467,850,270,744,550,620,536,282,183,887,30,1191,1034,187,658,238,162,852,641,525,1259,154,314
1327,636,538,763,1049,1082,141,1006,906,760,252,1405,772,934,83,284,880,1019,1009,954,415,1176,541,748,808,1308,406,1042,765,380,969,484,1641,778,1064,1035,1307,391,1191,30,241,1260,591,983,1083,536,687,975,103,1292,907
1129,573,490,654,876,933,282,839,718,554,292,1244,577,812,294,370,680,849,877,824,220,990,441,610,629,1114,356,900,598,219,829,377,1457,574,859,855,1137,189,1034,241,30,1086,491,827,917,324,487,771,286,1126,756
322,804,882,625,241,283,1220,286,414,636,1107,226,560,484,1307,1161,494,271,407,442,896,174,795,571,487,257,945,340,525,911,395,831,424,610,452,266,96,931,187,1260,1086,30,758,330,215,868,655,468,1324,111,410
910,150,165,202,561,543,521,506,496,506,396,872,433,375,628,438,535,526,454,399,367,714,80,217,379,871,226,495,306,311,422,144,1152,505,724,570,792,401,658,591,491,758,30,460,573,492,416,637,663,772,379
533,506,583,327,160,142,933,106,272,478,816,451,374,217,1027,866,375,129,178,177,644,317,499,275,261,481,650,138,263,642,125,540,724,455,470,205,362,681,238,983,827,330,460,30,146,659,454,422,1051,343,111
432,622,698,443,97,146,1039,109,287,513,924,357,420,317,1129,977,386,104,254,275,730,215,610,387,325,375,761,190,350,738,223,648,609,488,426,156,254,766,162,1083,917,215,573,146,30,723,511,402,1150,239,225
861,609,570,601,669,772,562,646,484,279,522,1047,339,712,589,607,420,649,754,708,196,753,460,509,431,856,479,755,434,280,694,411,1212,303,580,633,927,194,852,536,324,868,492,659,723,30,244,497,576,923,608
672,534,534,464,455,566,681,434,272,123,603,833,126,535,739,682,223,437,563,524,301,544,407,353,223,658,496,555,246,352,501,388,1008,131,410,419,714,328,641,687,487,655,416,454,511,244,30,319,741,709,412
394,739,770,607,335,505,970,358,195,250,887,664,247,587,1027,962,135,343,569,556,590,328,646,495,296,394,764,527,370,640,510,646,758,228,122,276,534,614,525,975,771,468,637,422,402,497,319,30,1027,542,438
1382,709,610,835,1114,1152,204,1072,966,809,323,1472,829,1006,92,348,934,1084,1080,1025,470,1237,613,818,870,1366,479,1112,830,443,1039,556,1703,829,1115,1098,1372,443,1259,103,286,1324,663,1051,1150,576,741,1027,30,1358,975
396,806,890,626,284,268,1246,318,472,697,1129,155,615,470,1337,1179,559,308,388,431,938,253,812,588,531,331,963,325,559,947,390,853,426,672,530,323,63,974,154,1292,1126,111,772,343,239,923,709,542,1358,30,423
598,428,503,252,226,207,855,168,275,451,736,529,344,180,950,786,371,191,182,152,577,386,418,194,225,549,570,178,203,570,119,461,804,431,499,257,443,615,314,907,756,410,379,111,225,608,412,438,975,423,30
