347,618,756,782,562,969,578,1088,984,1193,808,520,1316,949,30,987,1263,712,1243,1417,984,1100,584,683,639,1482,234,1032,566,428,732,415,398,1044,1046,855,443,1230,1377,911,724
952,480,486,481,737,87,500,297,66,253,388,787,364,95,987,30,306,431,377,484,422,150,486,347,542,556,995,189,525,592,310,633,625,506,131,162,575,405,424,144,488
1215,740,703,691,979,331,765,358,311,146,603,1033,115,350,1263,306,30,671,292,252,552,201,751,618,784,323,1266,321,786,868,577,906,900,606,264,438,851,352,158,396,715
584,480,120,138,339,451,462,418,408,572,126,392,746,436,712,431,671,30,577,772,305,547,165,199,143,829,655,562,176,345,184,483,362,377,437,334,345,555,759,433,101
1129,812,574,554,859,430,824,189,352,199,487,919,370,441,1243,377,292,577,30,241,363,356,692,598,680,286,1202,490,718,849,545,933,876,386,277,473,839,92,282,491,596
1327,934,778,760,1064,524,954,391,475,261,687,1123,284,541,1417,484,252,772,241,30,574,406,877,765,880,103,1393,538,906,1019,716,1082,1049,594,405,607,1006,292,141,591,799
821,695,264,240,539,471,689,226,386,436,212,600,637,466,984,422,552,305,363,574,30,499,439,412,381,616,909,581,450,618,365,745,636,122,360,413,616,321,597,494,293
1072,569,596,589,855,162,594,335,170,194,496,906,247,182,1100,150,201,547,356,406,499,30,607,466,659,479,1114,167,645,708,430,737,741,573,169,278,690,401,327,226,602
496,392,236,260,309,491,365,535,472,663,258,347,818,472,584,486,751,165,692,877,439,607,30,178,158,938,548,589,72,211,206,356,227,511,519,365,212,677,851,454,205
638,320,289,303,453,346,309,449,337,541,246,493,680,327,683,347,618,199,598,765,412,466,178,30,274,830,678,442,220,285,83,373,315,499,394,220,272,594,726,306,269
479,519,148,174,226,559,493,521,520,684,223,279,859,543,639,542,784,143,680,880,381,659,158,274,30,934,559,667,134,316,278,474,321,436,550,438,324,653,870,535,118
1382,1006,829,809,1115,596,1025,443,544,332,741,1174,348,613,1482,556,323,829,286,103,616,479,938,830,934,30,1452,610,966,1084,780,1152,1114,626,473,677,1072,326,204,663,851
155,703,675,699,427,989,661,1043,985,1181,748,372,1329,969,234,995,1266,655,1202,1393,909,1114,548,678,559,1452,30,1070,517,446,719,508,411,954,1036,866,468,1180,1368,939,646
1044,470,628,626,858,145,500,446,225,332,534,903,338,157,1032,189,321,562,490,538,581,167,589,442,667,610,1070,30,631,655,421,655,690,665,271,259,635,532,449,165,626
459,425,232,257,268,531,396,559,509,696,272,304,855,513,566,525,786,176,718,906,450,645,72,220,134,966,517,631,30,215,245,370,223,516,554,406,221,699,884,496,199
438,316,415,439,379,579,276,696,588,795,437,386,924,559,428,592,868,345,849,1019,618,708,211,285,316,1084,446,655,215,30,335,193,65,692,648,460,53,840,979,526,382
672,361,268,277,467,317,355,396,297,494,208,513,642,299,732,310,577,184,545,716,365,430,206,83,278,780,719,421,245,335,30,426,364,453,348,192,323,541,681,287,254
539,233,562,585,538,606,193,790,638,852,566,538,950,586,415,633,906,483,933,1082,745,737,356,373,474,1152,508,655,370,193,426,30,205,826,708,505,180,934,1027,543,531
404,346,425,451,363,613,306,722,620,826,455,365,958,593,398,625,900,362,876,1049,636,741,227,315,321,1114,411,690,223,65,364,205,30,707,679,494,88,866,1011,561,393
858,785,318,292,569,557,777,279,469,490,290,630,691,554,1044,506,606,377,386,594,122,573,511,499,436,626,954,665,516,692,453,826,707,30,435,505,692,333,634,584,350
982,570,474,463,745,186,585,205,106,177,373,799,339,195,1046,131,264,437,277,405,360,169,519,394,550,473,1036,271,554,648,348,708,679,435,30,234,634,305,363,244,483
828,369,406,407,629,156,382,355,163,377,319,675,494,137,855,162,438,334,473,607,413,278,365,220,438,677,866,259,406,460,192,505,494,505,234,30,443,488,554,129,400
461,292,418,442,398,561,253,687,572,781,434,407,907,541,443,575,851,345,839,1006,616,690,212,272,324,1072,468,635,221,53,323,180,88,692,634,443,30,832,964,506,386
1101,825,543,521,826,461,834,175,377,253,462,886,431,470,1230,405,352,555,92,292,321,401,677,594,653,326,1180,532,699,840,541,934,866,333,305,488,832,30,342,517,567
1311,866,779,763,1061,455,889,403,423,218,681,1118,174,474,1377,424,158,759,282,141,597,327,851,726,870,204,1368,449,884,979,681,1027,1011,634,363,554,964,342,30,521,795
910,375,505,506,724,97,399,401,171,362,416,768,438,80,911,144,396,433,491,591,494,226,454,306,535,663,939,165,496,526,287,543,561,584,244,129,506,517,521,30,499
564,545,63,89,297,513,525,438,462,611,143,354,793,499,724,488,715,101,596,799,293,602,205,269,118,851,646,626,199,382,254,531,393,350,483,400,386,567,795,499,30
