1283,962,599,115,434,958,368,621,375,855,958,1044,348,1329,431,1088,364,494,397,487,977,231,30,782,1554,207,631,924,746,1001,862,906,770,1161,543,241,859,785,1065,232,847
589,228,528,703,384,379,451,412,458,232,425,449,829,675,543,672,486,406,501,447,488,597,782,30,940,664,264,415,120,572,398,543,56,610,286,586,148,64,620,583,135
414,758,1017,1498,1181,636,1291,965,1217,770,627,549,1703,301,1438,555,1222,1091,1188,1098,609,1421,1554,940,30,1386,970,660,913,607,722,707,965,424,1169,1411,823,914,550,1364,968
1130,829,422,189,311,797,297,450,236,706,792,881,482,1168,447,912,213,333,229,318,807,228,207,664,1386,30,482,757,613,827,694,731,657,992,456,230,724,661,891,147,744
682,384,297,565,241,365,353,185,286,254,378,451,766,731,526,576,301,187,293,222,417,481,631,264,970,482,30,349,183,473,298,407,272,588,275,471,282,244,535,432,368
438,343,412,868,557,108,672,339,588,215,65,163,1084,446,840,287,592,460,559,469,104,795,924,415,660,757,349,30,345,188,94,194,439,271,576,785,316,380,236,734,496
584,247,441,671,342,324,429,324,408,176,362,403,829,655,555,600,431,334,436,373,420,572,746,120,913,613,183,345,30,498,319,461,138,560,286,561,143,93,551,544,225
491,494,444,954,668,248,786,412,683,373,188,243,1194,454,969,134,680,550,635,546,122,896,1001,572,607,827,473,188,498,30,211,130,596,226,713,887,474,537,95,824,655
499,361,350,807,501,158,618,276,528,211,129,226,1030,510,793,315,531,399,496,406,150,737,862,398,722,694,298,94,319,211,30,178,421,330,534,728,314,364,270,674,489
567,503,345,863,589,271,707,323,597,358,214,299,1110,544,898,212,590,464,542,455,166,810,906,543,707,731,407,194,461,130,178,30,566,322,652,801,462,509,191,734,636
612,250,538,691,376,405,437,423,452,257,451,475,809,699,521,696,481,407,499,450,513,582,770,56,965,657,272,439,138,596,421,566,30,636,268,571,174,89,645,572,126
322,468,625,1107,797,266,911,571,828,414,241,191,1324,261,1074,223,831,699,795,705,215,1036,1161,610,424,992,588,271,560,226,330,322,636,30,807,1026,494,578,187,974,668
837,482,489,461,192,572,205,402,270,430,600,655,576,911,299,817,305,304,350,347,649,348,543,286,1169,456,275,576,286,713,534,652,268,807,30,337,388,300,773,354,335
1112,774,528,156,261,806,164,508,235,685,816,892,340,1170,249,983,246,368,306,381,847,41,241,586,1411,230,471,785,561,887,728,801,571,1026,337,30,673,593,952,124,643
479,135,517,784,455,269,540,402,520,134,321,333,934,559,653,571,542,438,543,473,386,684,859,148,823,724,282,316,143,474,314,462,174,494,388,673,30,122,517,657,211
569,212,504,708,383,346,459,388,454,198,392,418,845,650,562,638,480,392,491,432,454,604,785,64,914,661,244,380,93,537,364,509,89,578,300,593,122,30,586,584,164
472,525,506,1019,732,282,850,477,748,419,227,254,1259,419,1031,85,744,615,700,611,162,961,1065,620,550,891,535,236,551,95,270,191,645,187,773,952,517,586,30,889,698
1083,760,447,164,232,763,185,442,177,654,767,849,419,1132,334,917,175,306,226,309,792,126,232,583,1364,147,432,734,544,824,674,734,572,974,354,124,657,584,889,30,653
598,241,633,765,463,449,510,517,540,312,502,508,857,698,563,752,571,503,593,546,567,654,847,135,968,744,368,496,225,655,489,636,126,668,335,643,211,164,698,653,30
