885,391,493,513,787,241,859,384,215,395,389,303,905,232,171,294,1181,301,628,508,302,594,30,522,558,229,501,361,261,457,576,524,254,830,668,718,192,127,557,589,797
622,491,969,348,566,354,567,519,693,758,267,251,575,660,392,346,783,694,153,124,290,169,522,30,510,700,181,266,729,353,300,125,340,390,208,406,486,596,223,108,395
394,206,975,195,290,384,394,228,614,496,632,495,460,760,541,626,758,497,505,587,370,432,558,510,30,743,361,607,774,195,276,422,380,542,494,328,663,653,343,503,468
1080,569,299,711,981,439,1056,555,212,461,525,479,1103,115,339,419,1379,373,813,670,499,786,229,700,743,30,696,502,62,653,774,714,452,1024,857,917,267,136,754,772,994
499,367,964,197,430,298,451,398,648,664,364,276,473,674,399,408,722,614,194,267,231,133,501,181,361,696,30,350,728,211,158,92,283,359,211,288,517,590,94,178,330
818,511,763,474,743,297,770,528,545,685,62,146,790,447,221,116,1017,601,389,205,274,394,361,266,607,502,350,30,528,446,474,327,291,626,444,607,269,408,412,345,625
1112,600,270,743,1013,471,1088,586,232,480,549,508,1135,124,368,443,1411,396,843,696,531,817,261,729,774,62,728,528,30,685,806,745,484,1055,887,949,290,167,785,801,1026
459,199,906,90,364,254,433,232,559,516,470,337,482,654,406,473,770,484,370,425,220,300,457,353,195,653,211,446,685,30,179,272,245,472,373,303,531,554,215,358,414
374,346,1035,128,302,365,331,379,698,665,489,388,364,763,495,525,636,633,264,391,308,192,576,300,276,774,158,474,806,179,30,205,352,323,248,175,619,670,108,271,266
533,425,983,258,473,331,481,455,681,714,336,275,494,685,409,396,724,659,142,217,263,103,524,125,422,714,92,327,745,272,205,30,316,343,174,317,519,608,129,118,330
672,254,716,297,579,45,641,268,396,453,321,177,683,443,192,285,957,385,426,361,83,382,254,340,380,452,283,291,484,245,352,316,30,611,458,496,317,348,335,392,574
396,639,1292,419,407,625,331,672,974,958,627,588,293,997,722,702,426,923,268,470,559,270,830,390,542,1024,359,626,1055,472,323,343,611,30,212,253,832,918,308,312,111
491,539,1126,337,459,473,429,572,825,844,444,412,421,824,550,521,607,795,87,290,405,108,668,208,494,857,211,444,887,373,248,174,458,212,30,283,655,751,188,130,226
247,454,1176,244,207,508,194,485,832,773,620,530,219,908,640,665,497,753,326,500,453,270,718,406,328,917,288,607,949,303,175,317,496,253,283,30,763,813,225,352,174
953,513,524,580,863,310,918,514,354,557,289,274,952,208,156,184,1208,463,606,442,346,592,192,486,663,267,517,269,290,531,619,519,317,832,655,763,30,186,579,562,815
982,483,405,610,884,335,956,474,205,435,433,375,1000,139,234,328,1275,341,708,570,394,680,127,596,653,136,590,408,167,554,670,608,348,918,751,813,186,30,648,667,889
438,382,1019,181,374,349,388,415,696,692,425,339,409,734,460,472,660,649,193,316,285,120,557,223,343,754,94,412,785,215,108,129,335,308,188,225,579,648,30,194,271
567,513,1041,339,521,407,509,543,754,800,344,323,509,734,464,424,707,742,74,191,340,113,589,108,503,772,178,345,801,358,271,118,392,312,130,352,562,667,194,30,322
322,577,1260,358,326,588,257,610,931,898,630,571,231,974,699,695,424,868,283,484,525,260,797,395,468,994,330,625,1026,414,266,330,574,111,226,174,815,889,271,322,30
